Id,Address_Country,OrderDate,Description
716,Portugal,2015-01-17T00:00:00,13
717,,2015-01-17T00:00:00,14
718,,2015-01-17T00:00:00,15
719,Denmark,2015-01-17T00:00:00,16
720,Netherlands,2015-01-17T00:00:00,17
721,,2015-01-17T00:00:00,18
722,,2015-01-17T00:00:00,19
723,,2015-01-17T00:00:00,20
724,EIRE,2015-01-17T00:00:00,21
725,,2015-01-17T00:00:00,22
726,,2015-01-17T00:00:00,23
727,,2015-01-17T00:00:00,24
728,Spain,2015-01-17T00:00:00,25
729,Italy,2015-01-17T00:00:00,26
730,,2015-01-17T00:00:00,27
731,,2015-01-17T00:00:00,28
732,Finland,2015-01-17T00:00:00,29
733,France,2015-01-17T00:00:00,30
734,Switzerland,2015-01-17T00:00:00,31
735,,2015-01-17T00:00:00,32
736,United States,2015-01-17T00:00:00,33
737,Germany,2015-01-17T00:00:00,34
738,Sweden,2015-01-17T00:00:00,36
739,Norway,2015-01-17T00:00:00,37
740,United Kingdom,2015-01-17T00:00:00,38
741,,2015-01-17T00:00:00,39
742,Poland,2015-01-17T00:00:00,40
743,,2015-01-17T00:00:00,41
744,Japan,2015-01-17T00:00:00,42
745,,2015-01-17T00:00:00,43
746,,2015-01-17T00:00:00,44
747,,2015-01-17T00:00:00,45
748,,2015-01-18T00:00:00,1
749,,2015-01-18T00:00:00,2
750,Australia,2015-01-18T00:00:00,3
751,Austria,2015-01-18T00:00:00,4
752,,2015-01-18T00:00:00,5
753,Cyprus,2015-01-18T00:00:00,6
754,,2015-01-18T00:00:00,7
755,,2015-01-18T00:00:00,8
756,,2015-01-18T00:00:00,9
757,,2015-01-18T00:00:00,10
758,,2015-01-18T00:00:00,11
759,,2015-01-18T00:00:00,12
760,Portugal,2015-01-18T00:00:00,13
761,,2015-01-18T00:00:00,14
762,,2015-01-18T00:00:00,15
763,Denmark,2015-01-18T00:00:00,16
764,Netherlands,2015-01-18T00:00:00,17
765,,2015-01-18T00:00:00,18
766,,2015-01-18T00:00:00,19
767,,2015-01-18T00:00:00,20
768,EIRE,2015-01-18T00:00:00,21
769,,2015-01-18T00:00:00,22
770,,2015-01-18T00:00:00,23
771,,2015-01-18T00:00:00,24
772,Spain,2015-01-18T00:00:00,25
773,Italy,2015-01-18T00:00:00,26
774,,2015-01-18T00:00:00,27
775,,2015-01-18T00:00:00,28
776,Finland,2015-01-18T00:00:00,29
777,France,2015-01-18T00:00:00,30
778,Switzerland,2015-01-18T00:00:00,31
779,,2015-01-18T00:00:00,32
780,United States,2015-01-18T00:00:00,33
781,Germany,2015-01-18T00:00:00,34
782,Sweden,2015-01-18T00:00:00,36
783,Norway,2015-01-18T00:00:00,37
784,United Kingdom,2015-01-18T00:00:00,38
785,,2015-01-18T00:00:00,39
786,Poland,2015-01-18T00:00:00,40
787,,2015-01-18T00:00:00,41
788,Japan,2015-01-18T00:00:00,42
789,,2015-01-18T00:00:00,43
790,,2015-01-18T00:00:00,44
791,,2015-01-18T00:00:00,45
792,,2015-01-19T00:00:00,1
793,,2015-01-19T00:00:00,2
794,Australia,2015-01-19T00:00:00,3
795,Austria,2015-01-19T00:00:00,4
796,,2015-01-19T00:00:00,5
797,Cyprus,2015-01-19T00:00:00,6
798,,2015-01-19T00:00:00,7
799,,2015-01-19T00:00:00,8
800,,2015-01-19T00:00:00,9
801,,2015-01-19T00:00:00,10
802,,2015-01-19T00:00:00,11
803,,2015-01-19T00:00:00,12
804,Portugal,2015-01-19T00:00:00,13
805,,2015-01-19T00:00:00,14
806,,2015-01-19T00:00:00,15
807,Denmark,2015-01-19T00:00:00,16
808,Netherlands,2015-01-19T00:00:00,17
809,,2015-01-19T00:00:00,18
810,,2015-01-19T00:00:00,19
811,,2015-01-19T00:00:00,20
812,EIRE,2015-01-19T00:00:00,21
813,,2015-01-19T00:00:00,22
814,,2015-01-19T00:00:00,23
815,,2015-01-19T00:00:00,24
816,Spain,2015-01-19T00:00:00,25
817,Italy,2015-01-19T00:00:00,26
818,,2015-01-19T00:00:00,27
819,,2015-01-19T00:00:00,28
820,Finland,2015-01-19T00:00:00,29
821,France,2015-01-19T00:00:00,30
822,Switzerland,2015-01-19T00:00:00,31
823,,2015-01-19T00:00:00,32
824,United States,2015-01-19T00:00:00,33
825,Germany,2015-01-19T00:00:00,34
826,Sweden,2015-01-19T00:00:00,36
827,Norway,2015-01-19T00:00:00,37
828,United Kingdom,2015-01-19T00:00:00,38
829,,2015-01-19T00:00:00,39
830,Poland,2015-01-19T00:00:00,40
831,,2015-01-19T00:00:00,41
832,Japan,2015-01-19T00:00:00,42
833,,2015-01-19T00:00:00,43
834,,2015-01-19T00:00:00,44
835,,2015-01-19T00:00:00,45
836,,2015-01-20T00:00:00,1
837,,2015-01-20T00:00:00,2
838,Australia,2015-01-20T00:00:00,3
839,Austria,2015-01-20T00:00:00,4
840,,2015-01-20T00:00:00,5
841,Cyprus,2015-01-20T00:00:00,6
842,,2015-01-20T00:00:00,7
843,,2015-01-20T00:00:00,8
844,,2015-01-20T00:00:00,9
845,,2015-01-20T00:00:00,10
846,,2015-01-20T00:00:00,11
847,,2015-01-20T00:00:00,12
848,Portugal,2015-01-20T00:00:00,13
849,,2015-01-20T00:00:00,14
850,,2015-01-20T00:00:00,15
851,Denmark,2015-01-20T00:00:00,16
852,Netherlands,2015-01-20T00:00:00,17
853,,2015-01-20T00:00:00,18
854,,2015-01-20T00:00:00,19
855,,2015-01-20T00:00:00,20
856,EIRE,2015-01-20T00:00:00,21
857,,2015-01-20T00:00:00,22
858,,2015-01-20T00:00:00,23
859,,2015-01-20T00:00:00,24
860,Spain,2015-01-20T00:00:00,25
861,Italy,2015-01-20T00:00:00,26
862,,2015-01-20T00:00:00,27
863,,2015-01-20T00:00:00,28
864,Finland,2015-01-20T00:00:00,29
865,France,2015-01-20T00:00:00,30
866,Switzerland,2015-01-20T00:00:00,31
867,,2015-01-20T00:00:00,32
868,United States,2015-01-20T00:00:00,33
869,Germany,2015-01-20T00:00:00,34
870,Sweden,2015-01-20T00:00:00,36
871,Norway,2015-01-20T00:00:00,37
872,United Kingdom,2015-01-20T00:00:00,38
873,,2015-01-20T00:00:00,39
874,Poland,2015-01-20T00:00:00,40
875,,2015-01-20T00:00:00,41
876,Japan,2015-01-20T00:00:00,42
877,,2015-01-20T00:00:00,43
878,,2015-01-20T00:00:00,44
879,,2015-01-20T00:00:00,45
880,,2015-01-21T00:00:00,1
881,,2015-01-21T00:00:00,2
882,Australia,2015-01-21T00:00:00,3
883,Austria,2015-01-21T00:00:00,4
884,,2015-01-21T00:00:00,5
885,Cyprus,2015-01-21T00:00:00,6
886,,2015-01-21T00:00:00,7
887,,2015-01-21T00:00:00,8
888,,2015-01-21T00:00:00,9
889,,2015-01-21T00:00:00,10
890,,2015-01-21T00:00:00,11
891,,2015-01-21T00:00:00,12
892,Portugal,2015-01-21T00:00:00,13
893,,2015-01-21T00:00:00,14
894,,2015-01-21T00:00:00,15
895,Denmark,2015-01-21T00:00:00,16
896,Netherlands,2015-01-21T00:00:00,17
897,,2015-01-21T00:00:00,18
898,,2015-01-21T00:00:00,19
899,,2015-01-21T00:00:00,20
900,EIRE,2015-01-21T00:00:00,21
901,,2015-01-21T00:00:00,22
902,,2015-01-21T00:00:00,23
903,,2015-01-21T00:00:00,24
904,Spain,2015-01-21T00:00:00,25
905,Italy,2015-01-21T00:00:00,26
906,,2015-01-21T00:00:00,27
907,,2015-01-21T00:00:00,28
908,Finland,2015-01-21T00:00:00,29
909,France,2015-01-21T00:00:00,30
910,Switzerland,2015-01-21T00:00:00,31
911,,2015-01-21T00:00:00,32
912,United States,2015-01-21T00:00:00,33
913,Germany,2015-01-21T00:00:00,34
914,Sweden,2015-01-21T00:00:00,36
915,Norway,2015-01-21T00:00:00,37
916,United Kingdom,2015-01-21T00:00:00,38
917,,2015-01-21T00:00:00,39
918,Poland,2015-01-21T00:00:00,40
919,,2015-01-21T00:00:00,41
920,Japan,2015-01-21T00:00:00,42
921,,2015-01-21T00:00:00,43
922,,2015-01-21T00:00:00,44
923,,2015-01-21T00:00:00,45
924,,2015-01-22T00:00:00,1
925,,2015-01-22T00:00:00,2
926,Australia,2015-01-22T00:00:00,3
927,Austria,2015-01-22T00:00:00,4
928,,2015-01-22T00:00:00,5
929,Cyprus,2015-01-22T00:00:00,6
930,,2015-01-22T00:00:00,7
931,,2015-01-22T00:00:00,8
932,,2015-01-22T00:00:00,9
933,,2015-01-22T00:00:00,10
934,,2015-01-22T00:00:00,11
935,,2015-01-22T00:00:00,12
936,Portugal,2015-01-22T00:00:00,13
937,,2015-01-22T00:00:00,14
938,,2015-01-22T00:00:00,15
939,Denmark,2015-01-22T00:00:00,16
940,Netherlands,2015-01-22T00:00:00,17
941,,2015-01-22T00:00:00,18
942,,2015-01-22T00:00:00,19
943,,2015-01-22T00:00:00,20
944,EIRE,2015-01-22T00:00:00,21
945,,2015-01-22T00:00:00,22
946,,2015-01-22T00:00:00,23
947,,2015-01-22T00:00:00,24
948,Spain,2015-01-22T00:00:00,25
949,Italy,2015-01-22T00:00:00,26
950,,2015-01-22T00:00:00,27
951,,2015-01-22T00:00:00,28
952,Finland,2015-01-22T00:00:00,29
953,France,2015-01-22T00:00:00,30
954,Switzerland,2015-01-22T00:00:00,31
955,,2015-01-22T00:00:00,32
956,United States,2015-01-22T00:00:00,33
957,Germany,2015-01-22T00:00:00,34
958,Sweden,2015-01-22T00:00:00,36
959,Norway,2015-01-22T00:00:00,37
960,United Kingdom,2015-01-22T00:00:00,38
961,,2015-01-22T00:00:00,39
962,Poland,2015-01-22T00:00:00,40
963,,2015-01-22T00:00:00,41
964,Japan,2015-01-22T00:00:00,42
965,,2015-01-22T00:00:00,43
966,,2015-01-22T00:00:00,44
967,,2015-01-22T00:00:00,45
968,,2015-01-23T00:00:00,1
969,,2015-01-23T00:00:00,2
970,Australia,2015-01-23T00:00:00,3
971,Austria,2015-01-23T00:00:00,4
972,,2015-01-23T00:00:00,5
973,Cyprus,2015-01-23T00:00:00,6
974,,2015-01-23T00:00:00,7
975,,2015-01-23T00:00:00,8
976,,2015-01-23T00:00:00,9
977,,2015-01-23T00:00:00,10
978,,2015-01-23T00:00:00,11
979,,2015-01-23T00:00:00,12
980,Portugal,2015-01-23T00:00:00,13
981,,2015-01-23T00:00:00,14
982,,2015-01-23T00:00:00,15
983,Denmark,2015-01-23T00:00:00,16
984,Netherlands,2015-01-23T00:00:00,17
985,,2015-01-23T00:00:00,18
986,,2015-01-23T00:00:00,19
987,,2015-01-23T00:00:00,20
988,EIRE,2015-01-23T00:00:00,21
989,,2015-01-23T00:00:00,22
990,,2015-01-23T00:00:00,23
991,,2015-01-23T00:00:00,24
992,Spain,2015-01-23T00:00:00,25
993,Italy,2015-01-23T00:00:00,26
994,,2015-01-23T00:00:00,27
995,,2015-01-23T00:00:00,28
996,Finland,2015-01-23T00:00:00,29
997,France,2015-01-23T00:00:00,30
998,Switzerland,2015-01-23T00:00:00,31
999,,2015-01-23T00:00:00,32
1000,United States,2015-01-23T00:00:00,33
1001,Germany,2015-01-23T00:00:00,34
1002,Sweden,2015-01-23T00:00:00,36
1003,Norway,2015-01-23T00:00:00,37
1004,United Kingdom,2015-01-23T00:00:00,38
1005,,2015-01-23T00:00:00,39
1006,Poland,2015-01-23T00:00:00,40
1007,,2015-01-23T00:00:00,41
1008,Japan,2015-01-23T00:00:00,42
1009,,2015-01-23T00:00:00,43
1010,,2015-01-23T00:00:00,44
1011,,2015-01-23T00:00:00,45
1012,,2015-01-24T00:00:00,1
1013,,2015-01-24T00:00:00,2
1014,Australia,2015-01-24T00:00:00,3
1015,Austria,2015-01-24T00:00:00,4
1016,,2015-01-24T00:00:00,5
1017,Cyprus,2015-01-24T00:00:00,6
1018,,2015-01-24T00:00:00,7
1019,,2015-01-24T00:00:00,8
1020,,2015-01-24T00:00:00,9
1021,,2015-01-24T00:00:00,10
1022,,2015-01-24T00:00:00,11
1023,,2015-01-24T00:00:00,12
1024,Portugal,2015-01-24T00:00:00,13
1025,,2015-01-24T00:00:00,14
1026,,2015-01-24T00:00:00,15
1027,Denmark,2015-01-24T00:00:00,16
1028,Netherlands,2015-01-24T00:00:00,17
1029,,2015-01-24T00:00:00,18
1030,,2015-01-24T00:00:00,19
1031,,2015-01-24T00:00:00,20
1032,EIRE,2015-01-24T00:00:00,21
1033,,2015-01-24T00:00:00,22
1034,,2015-01-24T00:00:00,23
1035,,2015-01-24T00:00:00,24
1036,Spain,2015-01-24T00:00:00,25
1037,Italy,2015-01-24T00:00:00,26
1038,,2015-01-24T00:00:00,27
1039,,2015-01-24T00:00:00,28
1040,Finland,2015-01-24T00:00:00,29
1041,France,2015-01-24T00:00:00,30
1042,Switzerland,2015-01-24T00:00:00,31
1043,,2015-01-24T00:00:00,32
1044,United States,2015-01-24T00:00:00,33
1045,Germany,2015-01-24T00:00:00,34
1046,Sweden,2015-01-24T00:00:00,36
1047,Norway,2015-01-24T00:00:00,37
1048,United Kingdom,2015-01-24T00:00:00,38
1049,,2015-01-24T00:00:00,39
1050,Poland,2015-01-24T00:00:00,40
1051,,2015-01-24T00:00:00,41
1052,Japan,2015-01-24T00:00:00,42
1053,,2015-01-24T00:00:00,43
1054,,2015-01-24T00:00:00,44
1055,,2015-01-24T00:00:00,45
1056,,2015-01-25T00:00:00,1
1057,,2015-01-25T00:00:00,2
1058,Australia,2015-01-25T00:00:00,3
1059,Austria,2015-01-25T00:00:00,4
1060,,2015-01-25T00:00:00,5
1061,Cyprus,2015-01-25T00:00:00,6
1062,,2015-01-25T00:00:00,7
1063,,2015-01-25T00:00:00,8
1064,,2015-01-25T00:00:00,9
1065,,2015-01-25T00:00:00,10
1066,,2015-01-25T00:00:00,11
1067,,2015-01-25T00:00:00,12
1068,Portugal,2015-01-25T00:00:00,13
1069,,2015-01-25T00:00:00,14
1070,,2015-01-25T00:00:00,15
1071,Denmark,2015-01-25T00:00:00,16
1072,Netherlands,2015-01-25T00:00:00,17
1073,,2015-01-25T00:00:00,18
1074,,2015-01-25T00:00:00,19
1075,,2015-01-25T00:00:00,20
1076,EIRE,2015-01-25T00:00:00,21
1077,,2015-01-25T00:00:00,22
1078,,2015-01-25T00:00:00,23
1079,,2015-01-25T00:00:00,24
1080,Spain,2015-01-25T00:00:00,25
1081,Italy,2015-01-25T00:00:00,26
1082,,2015-01-25T00:00:00,27
1083,,2015-01-25T00:00:00,28
1084,Finland,2015-01-25T00:00:00,29
1085,France,2015-01-25T00:00:00,30
1086,Switzerland,2015-01-25T00:00:00,31
1087,,2015-01-25T00:00:00,32
1088,United States,2015-01-25T00:00:00,33
1089,Germany,2015-01-25T00:00:00,34
1090,Sweden,2015-01-25T00:00:00,36
1091,Norway,2015-01-25T00:00:00,37
1092,United Kingdom,2015-01-25T00:00:00,38
1093,,2015-01-25T00:00:00,39
1094,Poland,2015-01-25T00:00:00,40
1095,,2015-01-25T00:00:00,41
1096,Japan,2015-01-25T00:00:00,42
1097,,2015-01-25T00:00:00,43
1098,,2015-01-25T00:00:00,44
1099,,2015-01-25T00:00:00,45
1100,,2015-01-26T00:00:00,1
1101,,2015-01-26T00:00:00,2
1102,Australia,2015-01-26T00:00:00,3
1103,Austria,2015-01-26T00:00:00,4
1104,,2015-01-26T00:00:00,5
1105,Cyprus,2015-01-26T00:00:00,6
1106,,2015-01-26T00:00:00,7
1107,,2015-01-26T00:00:00,8
1108,,2015-01-26T00:00:00,9
1109,,2015-01-26T00:00:00,10
1110,,2015-01-26T00:00:00,11
1111,,2015-01-26T00:00:00,12
1112,Portugal,2015-01-26T00:00:00,13
1113,,2015-01-26T00:00:00,14
1114,,2015-01-26T00:00:00,15
1115,Denmark,2015-01-26T00:00:00,16
1116,Netherlands,2015-01-26T00:00:00,17
1117,,2015-01-26T00:00:00,18
1118,,2015-01-26T00:00:00,19
1119,,2015-01-26T00:00:00,20
1120,EIRE,2015-01-26T00:00:00,21
1121,,2015-01-26T00:00:00,22
1122,,2015-01-26T00:00:00,23
1123,,2015-01-26T00:00:00,24
1124,Spain,2015-01-26T00:00:00,25
1125,Italy,2015-01-26T00:00:00,26
1126,,2015-01-26T00:00:00,27
1127,,2015-01-26T00:00:00,28
1128,Finland,2015-01-26T00:00:00,29
1129,France,2015-01-26T00:00:00,30
1130,Switzerland,2015-01-26T00:00:00,31
1131,,2015-01-26T00:00:00,32
1132,United States,2015-01-26T00:00:00,33
1133,Germany,2015-01-26T00:00:00,34
1134,Sweden,2015-01-26T00:00:00,36
1135,Norway,2015-01-26T00:00:00,37
1136,United Kingdom,2015-01-26T00:00:00,38
1137,,2015-01-26T00:00:00,39
1138,Poland,2015-01-26T00:00:00,40
1139,,2015-01-26T00:00:00,41
1140,Japan,2015-01-26T00:00:00,42
1141,,2015-01-26T00:00:00,43
1142,,2015-01-26T00:00:00,44
1143,,2015-01-26T00:00:00,45
1144,,2015-01-27T00:00:00,1
1145,,2015-01-27T00:00:00,2
1146,Australia,2015-01-27T00:00:00,3
1147,Austria,2015-01-27T00:00:00,4
1148,,2015-01-27T00:00:00,5
1149,Cyprus,2015-01-27T00:00:00,6
1150,,2015-01-27T00:00:00,7
1151,,2015-01-27T00:00:00,8
1152,,2015-01-27T00:00:00,9
1153,,2015-01-27T00:00:00,10
1154,,2015-01-27T00:00:00,11
1155,,2015-01-27T00:00:00,12
1156,Portugal,2015-01-27T00:00:00,13
1157,,2015-01-27T00:00:00,14
1158,,2015-01-27T00:00:00,15
1159,Denmark,2015-01-27T00:00:00,16
1160,Netherlands,2015-01-27T00:00:00,17
1161,,2015-01-27T00:00:00,18
1162,,2015-01-27T00:00:00,19
1163,,2015-01-27T00:00:00,20
1164,EIRE,2015-01-27T00:00:00,21
1165,,2015-01-27T00:00:00,22
1166,,2015-01-27T00:00:00,23
1167,,2015-01-27T00:00:00,24
1168,Spain,2015-01-27T00:00:00,25
1169,Italy,2015-01-27T00:00:00,26
1170,,2015-01-27T00:00:00,27
1171,,2015-01-27T00:00:00,28
1172,Finland,2015-01-27T00:00:00,29
1173,France,2015-01-27T00:00:00,30
1174,Switzerland,2015-01-27T00:00:00,31
1175,,2015-01-27T00:00:00,32
1176,United States,2015-01-27T00:00:00,33
1177,Germany,2015-01-27T00:00:00,34
1178,Sweden,2015-01-27T00:00:00,36
1179,Norway,2015-01-27T00:00:00,37
1180,United Kingdom,2015-01-27T00:00:00,38
1181,,2015-01-27T00:00:00,39
1182,Poland,2015-01-27T00:00:00,40
1183,,2015-01-27T00:00:00,41
1184,Japan,2015-01-27T00:00:00,42
1185,,2015-01-27T00:00:00,43
1186,,2015-01-27T00:00:00,44
1187,,2015-01-27T00:00:00,45
1188,,2015-01-28T00:00:00,1
1189,,2015-01-28T00:00:00,2
1190,Australia,2015-01-28T00:00:00,3
1191,Austria,2015-01-28T00:00:00,4
1192,,2015-01-28T00:00:00,5
1193,Cyprus,2015-01-28T00:00:00,6
1194,,2015-01-28T00:00:00,7
1195,,2015-01-28T00:00:00,8
1196,,2015-01-28T00:00:00,9
1197,,2015-01-28T00:00:00,10
1198,,2015-01-28T00:00:00,11
1199,,2015-01-28T00:00:00,12
1200,Portugal,2015-01-28T00:00:00,13
1201,,2015-01-28T00:00:00,14
1202,,2015-01-28T00:00:00,15
1203,Denmark,2015-01-28T00:00:00,16
1204,Netherlands,2015-01-28T00:00:00,17
1205,,2015-01-28T00:00:00,18
1206,,2015-01-28T00:00:00,19
1207,,2015-01-28T00:00:00,20
1208,EIRE,2015-01-28T00:00:00,21
1209,,2015-01-28T00:00:00,22
1210,,2015-01-28T00:00:00,23
1211,,2015-01-28T00:00:00,24
1212,Spain,2015-01-28T00:00:00,25
1213,Italy,2015-01-28T00:00:00,26
1214,,2015-01-28T00:00:00,27
1215,,2015-01-28T00:00:00,28
1216,Finland,2015-01-28T00:00:00,29
1217,France,2015-01-28T00:00:00,30
1218,Switzerland,2015-01-28T00:00:00,31
1219,,2015-01-28T00:00:00,32
1220,United States,2015-01-28T00:00:00,33
1221,Germany,2015-01-28T00:00:00,34
1222,Sweden,2015-01-28T00:00:00,36
1223,Norway,2015-01-28T00:00:00,37
1224,United Kingdom,2015-01-28T00:00:00,38
1225,,2015-01-28T00:00:00,39
1226,Poland,2015-01-28T00:00:00,40
1227,,2015-01-28T00:00:00,41
1228,Japan,2015-01-28T00:00:00,42
1229,,2015-01-28T00:00:00,43
1230,,2015-01-28T00:00:00,44
1231,,2015-01-28T00:00:00,45
1232,,2015-01-29T00:00:00,1
1233,,2015-01-29T00:00:00,2
1234,Australia,2015-01-29T00:00:00,3
1235,Austria,2015-01-29T00:00:00,4
1236,,2015-01-29T00:00:00,5
1237,Cyprus,2015-01-29T00:00:00,6
1238,,2015-01-29T00:00:00,7
1239,,2015-01-29T00:00:00,8
1240,,2015-01-29T00:00:00,9
1241,,2015-01-29T00:00:00,10
1242,,2015-01-29T00:00:00,11
1243,,2015-01-29T00:00:00,12
1244,Portugal,2015-01-29T00:00:00,13
1245,,2015-01-29T00:00:00,14
1246,,2015-01-29T00:00:00,15
1247,Denmark,2015-01-29T00:00:00,16
1248,Netherlands,2015-01-29T00:00:00,17
1249,,2015-01-29T00:00:00,18
1250,,2015-01-29T00:00:00,19
1251,,2015-01-29T00:00:00,20
1252,EIRE,2015-01-29T00:00:00,21
1253,,2015-01-29T00:00:00,22
1254,,2015-01-29T00:00:00,23
1255,,2015-01-29T00:00:00,24
1256,Spain,2015-01-29T00:00:00,25
1257,Italy,2015-01-29T00:00:00,26
1258,,2015-01-29T00:00:00,27
1259,,2015-01-29T00:00:00,28
1260,Finland,2015-01-29T00:00:00,29
1261,France,2015-01-29T00:00:00,30
1262,Switzerland,2015-01-29T00:00:00,31
1263,,2015-01-29T00:00:00,32
1264,United States,2015-01-29T00:00:00,33
1265,Germany,2015-01-29T00:00:00,34
1266,Sweden,2015-01-29T00:00:00,36
1267,Norway,2015-01-29T00:00:00,37
1268,United Kingdom,2015-01-29T00:00:00,38
1269,,2015-01-29T00:00:00,39
1270,Poland,2015-01-29T00:00:00,40
1271,,2015-01-29T00:00:00,41
1272,Japan,2015-01-29T00:00:00,42
1273,,2015-01-29T00:00:00,43
1274,,2015-01-29T00:00:00,44
1275,,2015-01-29T00:00:00,45
1276,,2015-01-30T00:00:00,1
1277,,2015-01-30T00:00:00,2
1278,Australia,2015-01-30T00:00:00,3
1279,Austria,2015-01-30T00:00:00,4
1280,,2015-01-30T00:00:00,5
1281,Cyprus,2015-01-30T00:00:00,6
1282,,2015-01-30T00:00:00,7
1283,,2015-01-30T00:00:00,8
1284,,2015-01-30T00:00:00,9
1285,,2015-01-30T00:00:00,10
1286,,2015-01-30T00:00:00,11
1287,,2015-01-30T00:00:00,12
1288,Portugal,2015-01-30T00:00:00,13
1289,,2015-01-30T00:00:00,14
1290,,2015-01-30T00:00:00,15
1291,Denmark,2015-01-30T00:00:00,16
1292,Netherlands,2015-01-30T00:00:00,17
1293,,2015-01-30T00:00:00,18
1294,,2015-01-30T00:00:00,19
1295,,2015-01-30T00:00:00,20
1296,EIRE,2015-01-30T00:00:00,21
1297,,2015-01-30T00:00:00,22
1298,,2015-01-30T00:00:00,23
1299,,2015-01-30T00:00:00,24
1300,Spain,2015-01-30T00:00:00,25
1301,Italy,2015-01-30T00:00:00,26
1302,,2015-01-30T00:00:00,27
1303,,2015-01-30T00:00:00,28
1304,Finland,2015-01-30T00:00:00,29
1305,France,2015-01-30T00:00:00,30
1306,Switzerland,2015-01-30T00:00:00,31
1307,,2015-01-30T00:00:00,32
1308,United States,2015-01-30T00:00:00,33
1309,Germany,2015-01-30T00:00:00,34
1310,Sweden,2015-01-30T00:00:00,36
1311,Norway,2015-01-30T00:00:00,37
1312,United Kingdom,2015-01-30T00:00:00,38
1313,,2015-01-30T00:00:00,39
1314,Poland,2015-01-30T00:00:00,40
1315,,2015-01-30T00:00:00,41
1316,Japan,2015-01-30T00:00:00,42
1317,,2015-01-30T00:00:00,43
1318,,2015-01-30T00:00:00,44
1319,,2015-01-30T00:00:00,45
1320,,2015-01-31T00:00:00,1
1321,,2015-01-31T00:00:00,2
1322,Australia,2015-01-31T00:00:00,3
1323,Austria,2015-01-31T00:00:00,4
1324,,2015-01-31T00:00:00,5
1325,Cyprus,2015-01-31T00:00:00,6
1326,,2015-01-31T00:00:00,7
1327,,2015-01-31T00:00:00,8
1328,,2015-01-31T00:00:00,9
1329,,2015-01-31T00:00:00,10
1330,,2015-01-31T00:00:00,11
1331,,2015-01-31T00:00:00,12
1332,Portugal,2015-01-31T00:00:00,13
1333,,2015-01-31T00:00:00,14
1334,,2015-01-31T00:00:00,15
1335,Denmark,2015-01-31T00:00:00,16
1336,Netherlands,2015-01-31T00:00:00,17
1337,,2015-01-31T00:00:00,18
1338,,2015-01-31T00:00:00,19
1339,,2015-01-31T00:00:00,20
1340,EIRE,2015-01-31T00:00:00,21
1341,,2015-01-31T00:00:00,22
1342,,2015-01-31T00:00:00,23
1343,,2015-01-31T00:00:00,24
1344,Spain,2015-01-31T00:00:00,25
1345,Italy,2015-01-31T00:00:00,26
1346,,2015-01-31T00:00:00,27
1347,,2015-01-31T00:00:00,28
1348,Finland,2015-01-31T00:00:00,29
1349,France,2015-01-31T00:00:00,30
1350,Switzerland,2015-01-31T00:00:00,31
1351,,2015-01-31T00:00:00,32
1352,United States,2015-01-31T00:00:00,33
1353,Germany,2015-01-31T00:00:00,34
1354,Sweden,2015-01-31T00:00:00,36
1355,Norway,2015-01-31T00:00:00,37
1356,United Kingdom,2015-01-31T00:00:00,38
1357,,2015-01-31T00:00:00,39
1358,Poland,2015-01-31T00:00:00,40
1359,,2015-01-31T00:00:00,41
1360,Japan,2015-01-31T00:00:00,42
1361,,2015-01-31T00:00:00,43
1362,,2015-01-31T00:00:00,44
1363,,2015-01-31T00:00:00,45
1364,,2015-02-01T00:00:00,1
1365,,2015-02-01T00:00:00,2
1366,Australia,2015-02-01T00:00:00,3
1367,Austria,2015-02-01T00:00:00,4
1368,,2015-02-01T00:00:00,5
1369,Cyprus,2015-02-01T00:00:00,6
1370,,2015-02-01T00:00:00,7
1371,,2015-02-01T00:00:00,8
1372,,2015-02-01T00:00:00,9
1373,,2015-02-01T00:00:00,10
1374,,2015-02-01T00:00:00,11
1375,,2015-02-01T00:00:00,12
1376,Portugal,2015-02-01T00:00:00,13
1377,,2015-02-01T00:00:00,14
1378,,2015-02-01T00:00:00,15
1379,Denmark,2015-02-01T00:00:00,16
1380,Netherlands,2015-02-01T00:00:00,17
1381,,2015-02-01T00:00:00,18
1382,,2015-02-01T00:00:00,19
1383,,2015-02-01T00:00:00,20
1384,EIRE,2015-02-01T00:00:00,21
1385,,2015-02-01T00:00:00,22
1386,,2015-02-01T00:00:00,23
1387,,2015-02-01T00:00:00,24
1388,Spain,2015-02-01T00:00:00,25
1389,Italy,2015-02-01T00:00:00,26
1390,,2015-02-01T00:00:00,27
1391,,2015-02-01T00:00:00,28
1392,Finland,2015-02-01T00:00:00,29
1393,France,2015-02-01T00:00:00,30
1394,Switzerland,2015-02-01T00:00:00,31
1395,,2015-02-01T00:00:00,32
1396,United States,2015-02-01T00:00:00,33
1397,Germany,2015-02-01T00:00:00,34
1398,Sweden,2015-02-01T00:00:00,36
1399,Norway,2015-02-01T00:00:00,37
1400,United Kingdom,2015-02-01T00:00:00,38
1401,,2015-02-01T00:00:00,39
1402,Poland,2015-02-01T00:00:00,40
1403,,2015-02-01T00:00:00,41
1404,Japan,2015-02-01T00:00:00,42
1405,,2015-02-01T00:00:00,43
1406,,2015-02-01T00:00:00,44
1407,,2015-02-01T00:00:00,45
1408,,2015-02-02T00:00:00,1
1409,,2015-02-02T00:00:00,2
